AUDIT declarations=18279 symbols=4222
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002EA68.c:247
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002EA68.c:248
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002EA68.c:255
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002EA68.c:256
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002EA68.c:94
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002F428.c:81
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:156
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:165
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:262
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:267
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:379
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:460
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:492
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:500
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:502
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:514
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:519
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:529
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:535
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:611
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:727
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8002FAE8.c:752
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80031FE4.c:82
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80031FE4.c:83
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80033180.c:187
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8003565C.c:85
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8003565C.c:88
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800359A0.c:147
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800359A0.c:183
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800359A0.c:231
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800359A0.c:257
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036104.c:31
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036198.c:26
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036374.c:105
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800365C8.c:154
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800365C8.c:173
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036C40.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:196
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:200
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:204
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:207
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:210
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:213
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:217
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80036E8C.c:221
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80037AF4.c:170
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80038C28.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80038E5C.c:79
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:113
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:115
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:140
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:142
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:146
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:149
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:162
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:176
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80048C74.c:178
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80055350.c:112
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80055350.c:85
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800560C0.c:42
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056374.c:43
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056B88.c:41
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056E18.c:46
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056E18.c:56
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056E18.c:58
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056E18.c:65
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80056E18.c:78
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80058154.c:45
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80058154.c:57
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80058154.c:60
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:113
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:114
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:127
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:129
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:134
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:186
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:187
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:188
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80059678.c:99
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:135
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:136
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:152
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:153
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:160
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:161
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:192
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:197
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:198
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:209
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A108.c:210
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A75C.c:112
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A75C.c:118
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A75C.c:119
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A75C.c:162
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A75C.c:163
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005A75C.c:95
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005AC7C.c:52
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005AC7C.c:62
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005AC7C.c:68
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005AC7C.c:76
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005EA38.c:49
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005EA38.c:60
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005EA38.c:65
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005EA38.c:71
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005EA38.c:77
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8005EF94.c:137
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800606BC.c:44
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80060C28.c:29
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:377
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:384
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:728
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:820
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:853
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:886
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:905
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800614A8.c:952
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80063030.c:34
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80063124.c:78
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80063124.c:85
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064B38.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064E2C.c:115
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064E2C.c:131
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064E2C.c:138
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064E2C.c:157
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064E2C.c:162
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80064E2C.c:84
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80067180.c:116
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80067180.c:119
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800674E4.c:41
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800674E4.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80068994.c:40
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80068994.c:43
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80068AAC.c:126
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80068AAC.c:82
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8006A518.c:42
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8006A518.c:47
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8006F544.c:61
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80070B68.c:33
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80070B68.c:35
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80070C3C.c:17
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80070E98.c:12
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80070EF8.c:18
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80071550.c:35
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80073728.c:40
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80074040.c:14
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8007412C.c:41
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8007412C.c:43
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800741E8.c:65
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800741E8.c:66
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800746CC.c:45
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800746CC.c:46
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800747CC.c:33
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800777B0.c:18
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80078608.c:33
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80079C50.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80079D24.c:111
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80079D24.c:131
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80079D24.c:145
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80079D24.c:81
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8007CFB0.c:56
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8007D4D8.c:68
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80089A34.c:120
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80089A34.c:82
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008CDA0.c:54
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008D5D4.c:49
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008D6E4.c:123
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008D9F4.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008DBA8.c:48
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E110.c:44
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E430.c:37
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E430.c:38
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E430.c:45
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E430.c:67
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E71C.c:37
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E71C.c:38
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E810.c:18
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008E810.c:19
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008F064.c:68
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8008F224.c:76
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800902D0.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80092D90.c:66
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80093D20.c:83
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80094DD0.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80095FDC.c:79
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80096690.c:16
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80096A44.c:123
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8009A404.c:127
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8009E2E8.c:42
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8009EAB0.c:73
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8009F700.c:55
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A0324.c:75
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A0B68.c:23
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A0C0C.c:24
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A1438.c:45
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A1438.c:47
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A1438.c:49
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A15C0.c:56
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A18AC.c:19
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A1B90.c:26
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A3588.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A37CC.c:8
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A41CC.c:62
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A41CC.c:79
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A4530.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A57D4.c:53
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A7F1C.c:12
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A7F1C.c:13
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A7F8C.c:27
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800A831C.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800AAD14.c:40
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800BE938.c:54
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800BEBE4.c:59
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800BF0C0.c:48
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C16F4.c:33
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C2708.c:33
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C4B6C.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C5258.c:23
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C5EFC.c:24
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7C0C.c:74
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7C0C.c:75
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7C0C.c:96
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7E40.c:118
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7E40.c:92
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7E40.c:95
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7E40.c:97
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C7E40.c:99
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C8568.c:58
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C8568.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C8568.c:66
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C9A2C.c:30
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C9A2C.c:31
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C9A2C.c:32
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800C9A2C.c:35
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800CA554.c:23
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800CAB80.c:36
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800CB098.c:51
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800CD6C0.c:72
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800D3598.c:13
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800D3620.c:26
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800D3620.c:27
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800D61C4.c:31
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800D6638.c:31
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800D9278.c:47
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800DB204.c:26
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800DFEB0.c:32
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E0330.c:17
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E0708.c:43
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E1E68.c:60
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E41FC.c:20
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E7FA4.c:14
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E8130.c:64
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E8720.c:21
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800E8720.c:24
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800EA0FC.c:59
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800EA3A0.c:24
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800EA428.c:29
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_800EA4D0.c:28
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8010F2A4.c:28
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8010F2A4.c:37
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8011B74C.c:33
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8014BA14.c:79
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80150400.c:62
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80151D00.c:63
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80159184.c:84
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_801597BC.c:73
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_801597BC.c:76
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8016C890.c:26
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8016D7AC.c:22
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8016E254.c:7
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_80171418.c:21
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_801714BC.c:21
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8018437C.c:69
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8018437C.c:80
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8018F378.c:110
PROPOSED_CALL name=fn_8020123C site=src/game/game_fn_8018F378.c:91
SYMBOL rank=5 name=fn_800FBFB0 declarations=130 declaring_tus=130 blast_radius_tus=35 confidence=low
VARIANT name=fn_800FBFB0 declaration="unsigned int fn_800FBFB0(void)" declarations=95 declaring_tus=95 call_sites=163
VARIANT name=fn_800FBFB0 declaration="int fn_800FBFB0(void)" declarations=21 declaring_tus=21 call_sites=49
VARIANT name=fn_800FBFB0 declaration="u32 fn_800FBFB0(void)" declarations=9 declaring_tus=9 call_sites=24
VARIANT name=fn_800FBFB0 declaration="s32 fn_800FBFB0(void)" declarations=5 declaring_tus=5 call_sites=27
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8017E1E4.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80186C88.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80186D74.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80186E10.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80186F70.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80187488.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_801875FC.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8018CEC0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8018EFB0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8018F014.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80190E60.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019197C.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_801926EC.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_801929A4.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80192F54.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_801931C4.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80193D64.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80193E1C.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_801991E0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80199428.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80199B84.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_80199F10.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019A3E0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019A5DC.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019A8C4.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019AAF0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019BFA0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019D030.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019D714.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019E0B0.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019E5E4.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019E8C8.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019F508.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_8019FF5C.c
DISAGREEING_TU name=fn_800FBFB0 path=src/game/game_fn_801A00B8.c
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80019244.c:87
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8001E894.c:115
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80026768.c:186
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80026768.c:187
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80026768.c:188
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8002BFE0.c:46
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8002F428.c:136
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8002F428.c:146
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8002F428.c:161
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8002F428.c:172
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80031948.c:40
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80031948.c:47
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80033D5C.c:130
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8003565C.c:94
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80049220.c:34
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8004948C.c:43
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80050730.c:37
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80050730.c:43
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80050730.c:53
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80050730.c:60
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80050730.c:66
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80054040.c:123
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80054ED8.c:121
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80057E3C.c:72
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8005F8D0.c:103
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8005FD84.c:58
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8005FD84.c:59
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8005FD84.c:60
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8005FD84.c:61
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800601FC.c:163
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8006053C.c:39
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80060840.c:34
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80060840.c:35
